sample_id,severity,method,base_si_sdr,base_lsd,base_hf_lsd,stoi,estoi,si_sdr,lsd,hf_lsd,delta_si_sdr_vs_base,delta_lsd_vs_base,delta_hf_lsd_vs_base
adaptive_shard_00001.pt:43,heavy,zero,15.884150872133267,13.697944641113281,13.906518936157227,nan,nan,15.80964574386259,17.236894607543945,17.76119041442871,-0.07450512827067612,3.538949966430664,3.8546714782714844
adaptive_shard_00001.pt:43,heavy,shuffled,15.884150872133267,13.697944641113281,13.906518936157227,nan,nan,15.798393061192154,17.284761428833008,17.734209060668945,-0.08575781094111257,3.5868167877197266,3.8276901245117188
adaptive_shard_00001.pt:43,heavy,predicted,15.884150872133267,13.697944641113281,13.906518936157227,nan,nan,15.809648281782822,17.102523803710938,17.570528030395508,-0.07450259035044482,3.4045791625976562,3.6640090942382812
adaptive_shard_00001.pt:43,heavy,oracle,15.884150872133267,13.697944641113281,13.906518936157227,nan,nan,15.809783372565654,17.102214813232422,17.572101593017578,-0.07436749956761268,3.4042701721191406,3.6655826568603516
adaptive_shard_00001.pt:84,clean,zero,19.66548960604583,11.8839750289917,12.351991653442383,nan,nan,19.440227168840952,19.267972946166992,19.68284034729004,-0.22526243720487926,7.383997917175293,7.330848693847656
adaptive_shard_00001.pt:84,clean,shuffled,19.66548960604583,11.8839750289917,12.351991653442383,nan,nan,19.44068685169471,19.060117721557617,19.39976692199707,-0.22480275435112063,7.176142692565918,7.0477752685546875
adaptive_shard_00001.pt:84,clean,predicted,19.66548960604583,11.8839750289917,12.351991653442383,nan,nan,19.40636073476845,19.286571502685547,19.563365936279297,-0.2591288712773796,7.402596473693848,7.211374282836914
adaptive_shard_00001.pt:84,clean,oracle,19.66548960604583,11.8839750289917,12.351991653442383,nan,nan,19.41146549781131,19.315502166748047,19.645206451416016,-0.25402410823452115,7.431527137756348,7.293214797973633
adaptive_shard_00001.pt:85,light,zero,19.671317672326815,13.424459457397461,14.266913414001465,nan,nan,19.448958889459796,19.080739974975586,19.321269989013672,-0.22235878286701904,5.656280517578125,5.054356575012207
adaptive_shard_00001.pt:85,light,shuffled,19.671317672326815,13.424459457397461,14.266913414001465,nan,nan,19.420366908864185,19.128902435302734,19.283126831054688,-0.25095076346262957,5.704442977905273,5.016213417053223
adaptive_shard_00001.pt:85,light,predicted,19.671317672326815,13.424459457397461,14.266913414001465,nan,nan,19.448799698449797,19.024980545043945,19.220060348510742,-0.222517973877018,5.600521087646484,4.953146934509277
adaptive_shard_00001.pt:85,light,oracle,19.671317672326815,13.424459457397461,14.266913414001465,nan,nan,19.467893437216294,18.914880752563477,19.19860076904297,-0.20342423511052132,5.490421295166016,4.931687355041504
adaptive_shard_00001.pt:86,medium,zero,19.809597035017195,11.908068656921387,12.17731761932373,nan,nan,19.61740829309315,18.877450942993164,19.126737594604492,-0.19218874192404556,6.969382286071777,6.949419975280762
adaptive_shard_00001.pt:86,medium,shuffled,19.809597035017195,11.908068656921387,12.17731761932373,nan,nan,19.635354294096874,18.720029830932617,19.013582229614258,-0.17424274092032022,6.8119611740112305,6.836264610290527
adaptive_shard_00001.pt:86,medium,predicted,19.809597035017195,11.908068656921387,12.17731761932373,nan,nan,19.594211398878294,18.868303298950195,18.983993530273438,-0.21538563613890105,6.960234642028809,6.806675910949707
adaptive_shard_00001.pt:86,medium,oracle,19.809597035017195,11.908068656921387,12.17731761932373,nan,nan,19.611486470506474,18.831445693969727,19.031757354736328,-0.19811056451072062,6.92337703704834,6.854439735412598
adaptive_shard_00001.pt:87,heavy,zero,15.47175603347364,13.488886833190918,13.236479759216309,nan,nan,15.379138773479381,19.38253402709961,19.4499568939209,-0.09261725999425963,5.893647193908691,6.21347713470459
adaptive_shard_00001.pt:87,heavy,shuffled,15.47175603347364,13.488886833190918,13.236479759216309,nan,nan,15.386918706485673,19.238418579101562,19.344619750976562,-0.08483732698796764,5.7495317459106445,6.108139991760254
adaptive_shard_00001.pt:87,heavy,predicted,15.47175603347364,13.488886833190918,13.236479759216309,nan,nan,15.379131466369083,19.20479965209961,19.200836181640625,-0.0926245671045578,5.715912818908691,5.964356422424316
adaptive_shard_00001.pt:87,heavy,oracle,15.47175603347364,13.488886833190918,13.236479759216309,nan,nan,15.379195011953101,19.20484733581543,19.201993942260742,-0.09256102152053991,5.715960502624512,5.965514183044434
adaptive_shard_00001.pt:92,clean,zero,26.41331357003057,12.11064624786377,12.402706146240234,nan,nan,25.575005345302433,21.22209930419922,21.779577255249023,-0.8383082247281379,9.11145305633545,9.376871109008789
adaptive_shard_00001.pt:92,clean,shuffled,26.41331357003057,12.11064624786377,12.402706146240234,nan,nan,25.644228128886454,21.03636932373047,21.63802146911621,-0.7690854411441173,8.9257230758667,9.235315322875977
adaptive_shard_00001.pt:92,clean,predicted,26.41331357003057,12.11064624786377,12.402706146240234,nan,nan,25.453485962330554,21.244789123535156,21.653789520263672,-0.9598276077000172,9.134142875671387,9.251083374023438
adaptive_shard_00001.pt:92,clean,oracle,26.41331357003057,12.11064624786377,12.402706146240234,nan,nan,25.471664231673316,21.273099899291992,21.736652374267578,-0.9416493383572551,9.162453651428223,9.333946228027344
adaptive_shard_00001.pt:93,light,zero,24.430419458638557,14.444050788879395,15.853589057922363,nan,nan,23.880256247062487,21.53147315979004,22.32923126220703,-0.55016321157607,7.0874223709106445,6.475642204284668
adaptive_shard_00001.pt:93,light,shuffled,24.430419458638557,14.444050788879395,15.853589057922363,nan,nan,23.86453626223251,21.48895835876465,22.24064064025879,-0.5658831964060482,7.044907569885254,6.387051582336426
adaptive_shard_00001.pt:93,light,predicted,24.430419458638557,14.444050788879395,15.853589057922363,nan,nan,23.87060339001437,21.599246978759766,22.35746955871582,-0.5598160686241869,7.155196189880371,6.503880500793457
adaptive_shard_00001.pt:93,light,oracle,24.430419458638557,14.444050788879395,15.853589057922363,nan,nan,23.92703225542347,21.349973678588867,22.197734832763672,-0.5033872032150875,6.905922889709473,6.344145774841309
adaptive_shard_00001.pt:94,medium,zero,22.586670327345782,12.514188766479492,12.872649192810059,nan,nan,22.243435411627615,21.873031616210938,22.89236831665039,-0.3432349157181669,9.358842849731445,10.019719123840332
adaptive_shard_00001.pt:94,medium,shuffled,22.586670327345782,12.514188766479492,12.872649192810059,nan,nan,22.196782587588103,21.92685317993164,22.856670379638672,-0.389887739757679,9.412664413452148,9.984021186828613
adaptive_shard_00001.pt:94,medium,predicted,22.586670327345782,12.514188766479492,12.872649192810059,nan,nan,22.20262880772892,21.88254165649414,22.769868850708008,-0.3840415196168614,9.368352890014648,9.89721965789795
adaptive_shard_00001.pt:94,medium,oracle,22.586670327345782,12.514188766479492,12.872649192810059,nan,nan,22.233031851708933,21.831926345825195,22.80537223815918,-0.35363847563684914,9.317737579345703,9.932723045349121
adaptive_shard_00001.pt:95,heavy,zero,16.764891368140173,16.339994430541992,17.036136627197266,nan,nan,16.652543650694152,22.255430221557617,22.94674301147461,-0.11234771744602057,5.915435791015625,5.910606384277344
adaptive_shard_00001.pt:95,heavy,shuffled,16.764891368140173,16.339994430541992,17.036136627197266,nan,nan,16.63931722616202,22.29171371459961,22.841171264648438,-0.1255741419781522,5.951719284057617,5.805034637451172
adaptive_shard_00001.pt:95,heavy,predicted,16.764891368140173,16.339994430541992,17.036136627197266,nan,nan,16.652655730932423,22.079044342041016,22.715484619140625,-0.11223563720774976,5.739049911499023,5.679347991943359
adaptive_shard_00001.pt:95,heavy,oracle,16.764891368140173,16.339994430541992,17.036136627197266,nan,nan,16.652775858669763,22.07891082763672,22.716869354248047,-0.11211550947041005,5.738916397094727,5.680732727050781
adaptive_shard_00002.pt:4,clean,zero,26.016798676759443,16.192007064819336,16.588640213012695,nan,nan,25.173183168039166,13.766242027282715,13.908853530883789,-0.8436155087202764,-2.425765037536621,-2.6797866821289062
adaptive_shard_00002.pt:4,clean,shuffled,26.016798676759443,16.192007064819336,16.588640213012695,nan,nan,25.171583253107144,13.595532417297363,13.645797729492188,-0.8452154236522986,-2.5964746475219727,-2.942842483520508
adaptive_shard_00002.pt:4,clean,predicted,26.016798676759443,16.192007064819336,16.588640213012695,nan,nan,25.051881864217634,13.776018142700195,13.800735473632812,-0.9649168125418086,-2.4159889221191406,-2.787904739379883
adaptive_shard_00002.pt:4,clean,oracle,26.016798676759443,16.192007064819336,16.588640213012695,nan,nan,25.070029767052976,13.802770614624023,13.872488021850586,-0.9467689097064671,-2.3892364501953125,-2.7161521911621094
adaptive_shard_00002.pt:5,light,zero,25.37279540072271,18.21994972229004,20.114173889160156,nan,nan,24.62822993176221,14.669551849365234,15.374873161315918,-0.7445654689604986,-3.5503978729248047,-4.739300727844238
adaptive_shard_00002.pt:5,light,shuffled,25.37279540072271,18.21994972229004,20.114173889160156,nan,nan,24.542781536710017,14.72500228881836,15.323173522949219,-0.8300138640126917,-3.4949474334716797,-4.7910003662109375
adaptive_shard_00002.pt:5,light,predicted,25.37279540072271,18.21994972229004,20.114173889160156,nan,nan,24.61051642075423,14.732780456542969,15.418283462524414,-0.7622789799684782,-3.4871692657470703,-4.695890426635742
adaptive_shard_00002.pt:5,light,oracle,25.37279540072271,18.21994972229004,20.114173889160156,nan,nan,24.619861660834385,14.720100402832031,15.417702674865723,-0.7529337398883236,-3.499849319458008,-4.696471214294434
adaptive_shard_00002.pt:6,medium,zero,25.571714214688512,15.133769989013672,15.586050033569336,nan,nan,24.760160275969653,15.02698802947998,15.786624908447266,-0.8115539387188591,-0.1067819595336914,0.2005748748779297
