sample_id,severity,method,base_si_sdr,base_lsd,base_hf_lsd,stoi,estoi,si_sdr,lsd,hf_lsd,delta_si_sdr_vs_base,delta_lsd_vs_base,delta_hf_lsd_vs_base
adaptive_shard_00000.pt:47,heavy,shuffled,15.121345352608193,13.426857948303223,14.577459335327148,nan,nan,15.078848145390502,13.659896850585938,14.63223648071289,-0.04249720721769101,0.23303890228271484,0.05477714538574219
adaptive_shard_00000.pt:47,heavy,predicted,15.121345352608193,13.426857948303223,14.577459335327148,nan,nan,15.093705671986438,13.607826232910156,14.59022045135498,-0.027639680621755147,0.1809682846069336,0.012761116027832031
adaptive_shard_00000.pt:47,heavy,oracle,15.121345352608193,13.426857948303223,14.577459335327148,nan,nan,15.093888188919372,13.606950759887695,14.589422225952148,-0.027457163688820785,0.18009281158447266,0.011962890625
adaptive_shard_00001.pt:40,clean,zero,17.08252374094135,12.059354782104492,12.742051124572754,nan,nan,17.114131258076704,7.270107269287109,5.959290504455566,0.03160751713535248,-4.789247512817383,-6.7827606201171875
adaptive_shard_00001.pt:40,clean,shuffled,17.08252374094135,12.059354782104492,12.742051124572754,nan,nan,17.125979204117233,7.318058967590332,6.00494909286499,0.04345546317588145,-4.74129581451416,-6.737102031707764
adaptive_shard_00001.pt:40,clean,predicted,17.08252374094135,12.059354782104492,12.742051124572754,nan,nan,17.111719170896357,7.267812728881836,5.95864200592041,0.029195429955006347,-4.791542053222656,-6.783409118652344
adaptive_shard_00001.pt:40,clean,oracle,17.08252374094135,12.059354782104492,12.742051124572754,nan,nan,17.108273545469572,7.265481948852539,5.957367420196533,0.025749804528221176,-4.793872833251953,-6.784683704376221
adaptive_shard_00001.pt:41,light,zero,17.79030621006661,16.004426956176758,19.343908309936523,nan,nan,17.852607028453736,11.790921211242676,12.737634658813477,0.062300818387125645,-4.213505744934082,-6.606273651123047
adaptive_shard_00001.pt:41,light,shuffled,17.79030621006661,16.004426956176758,19.343908309936523,nan,nan,17.854702935126763,11.78536319732666,12.732728004455566,0.0643967250601527,-4.219063758850098,-6.611180305480957
adaptive_shard_00001.pt:41,light,predicted,17.79030621006661,16.004426956176758,19.343908309936523,nan,nan,17.854637289713537,11.787297248840332,12.734375953674316,0.06433107964692653,-4.217129707336426,-6.609532356262207
adaptive_shard_00001.pt:41,light,oracle,17.79030621006661,16.004426956176758,19.343908309936523,nan,nan,17.854702935126763,11.78536319732666,12.732728004455566,0.0643967250601527,-4.219063758850098,-6.611180305480957
adaptive_shard_00001.pt:42,medium,zero,18.85289667003542,12.885488510131836,13.519089698791504,nan,nan,19.125715442021782,13.219846725463867,13.458030700683594,0.27281877198636195,0.33435821533203125,-0.061058998107910156
adaptive_shard_00001.pt:42,medium,shuffled,18.85289667003542,12.885488510131836,13.519089698791504,nan,nan,19.131522381292406,13.208236694335938,13.471969604492188,0.27862571125698565,0.32274818420410156,-0.047120094299316406
adaptive_shard_00001.pt:42,medium,predicted,18.85289667003542,12.885488510131836,13.519089698791504,nan,nan,19.131404974347863,13.218247413635254,13.45801830291748,0.27850830431244233,0.33275890350341797,-0.06107139587402344
adaptive_shard_00001.pt:42,medium,oracle,18.85289667003542,12.885488510131836,13.519089698791504,nan,nan,19.130468886833963,13.221702575683594,13.467896461486816,0.2775722167985428,0.3362140655517578,-0.0511932373046875
adaptive_shard_00001.pt:43,heavy,zero,15.884150872133267,13.697944641113281,13.906518936157227,nan,nan,15.898971431773905,13.632115364074707,13.794897079467773,0.014820559640638109,-0.06582927703857422,-0.11162185668945312
adaptive_shard_00001.pt:43,heavy,shuffled,15.884150872133267,13.697944641113281,13.906518936157227,nan,nan,15.90640536713552,13.63232135772705,13.79450798034668,0.02225449500225274,-0.06562328338623047,-0.11201095581054688
adaptive_shard_00001.pt:43,heavy,predicted,15.884150872133267,13.697944641113281,13.906518936157227,nan,nan,15.916951536811492,13.604937553405762,13.777715682983398,0.03280066467822529,-0.09300708770751953,-0.12880325317382812
adaptive_shard_00001.pt:43,heavy,oracle,15.884150872133267,13.697944641113281,13.906518936157227,nan,nan,15.917095951803441,13.604618072509766,13.777558326721191,0.03294507967017424,-0.09332656860351562,-0.12896060943603516
adaptive_shard_00001.pt:84,clean,zero,19.66548960604583,11.8839750289917,12.351991653442383,nan,nan,19.669930055761796,7.5650105476379395,7.007319927215576,0.004440449715964689,-4.31896448135376,-5.344671726226807
adaptive_shard_00001.pt:84,clean,shuffled,19.66548960604583,11.8839750289917,12.351991653442383,nan,nan,19.682835047726154,7.574864864349365,7.00405216217041,0.017345441680323148,-4.309110164642334,-5.347939491271973
adaptive_shard_00001.pt:84,clean,predicted,19.66548960604583,11.8839750289917,12.351991653442383,nan,nan,19.680125262144966,7.567267894744873,7.012217998504639,0.014635656099134309,-4.316707134246826,-5.339773654937744
adaptive_shard_00001.pt:84,clean,oracle,19.66548960604583,11.8839750289917,12.351991653442383,nan,nan,19.682900200347312,7.567347526550293,7.016286849975586,0.017410594301480842,-4.316627502441406,-5.335704803466797
adaptive_shard_00001.pt:85,light,zero,19.671317672326815,13.424459457397461,14.266913414001465,nan,nan,19.71967684070774,9.956999778747559,10.705126762390137,0.048359168380926576,-3.4674596786499023,-3.561786651611328
adaptive_shard_00001.pt:85,light,shuffled,19.671317672326815,13.424459457397461,14.266913414001465,nan,nan,19.734440319297736,9.954506874084473,10.70792007446289,0.06312264697092118,-3.4699525833129883,-3.558993339538574
adaptive_shard_00001.pt:85,light,predicted,19.671317672326815,13.424459457397461,14.266913414001465,nan,nan,19.72769192925959,9.956748008728027,10.705144882202148,0.05637425693277365,-3.4677114486694336,-3.5617685317993164
adaptive_shard_00001.pt:85,light,oracle,19.671317672326815,13.424459457397461,14.266913414001465,nan,nan,19.734158503637133,9.956186294555664,10.705531120300293,0.06284083131031792,-3.468273162841797,-3.561382293701172
adaptive_shard_00001.pt:86,medium,zero,19.809597035017195,11.908068656921387,12.17731761932373,nan,nan,20.212322473569124,11.537270545959473,12.49181842803955,0.4027254385519292,-0.37079811096191406,0.3145008087158203
adaptive_shard_00001.pt:86,medium,shuffled,19.809597035017195,11.908068656921387,12.17731761932373,nan,nan,20.224286781589264,11.53709602355957,12.493365287780762,0.41468974657206914,-0.3709726333618164,0.31604766845703125
adaptive_shard_00001.pt:86,medium,predicted,19.809597035017195,11.908068656921387,12.17731761932373,nan,nan,20.22203913311124,11.537147521972656,12.490313529968262,0.4124420980940471,-0.37092113494873047,0.31299591064453125
adaptive_shard_00001.pt:86,medium,oracle,19.809597035017195,11.908068656921387,12.17731761932373,nan,nan,20.224286781589264,11.53709602355957,12.493365287780762,0.41468974657206914,-0.3709726333618164,0.31604766845703125
adaptive_shard_00001.pt:87,heavy,zero,15.47175603347364,13.488886833190918,13.236479759216309,nan,nan,15.536703717190758,12.116251945495605,12.301889419555664,0.06494768371711679,-1.3726348876953125,-0.9345903396606445
adaptive_shard_00001.pt:87,heavy,shuffled,15.47175603347364,13.488886833190918,13.236479759216309,nan,nan,15.541652905230471,12.119028091430664,12.304611206054688,0.06989687175683024,-1.369858741760254,-0.9318685531616211
adaptive_shard_00001.pt:87,heavy,predicted,15.47175603347364,13.488886833190918,13.236479759216309,nan,nan,15.549986210209825,12.15373706817627,12.310815811157227,0.07823017673618438,-1.3351497650146484,-0.925663948059082
adaptive_shard_00001.pt:87,heavy,oracle,15.47175603347364,13.488886833190918,13.236479759216309,nan,nan,15.550032312947435,12.154008865356445,12.31091022491455,0.07827627947379412,-1.3348779678344727,-0.9255695343017578
adaptive_shard_00001.pt:92,clean,zero,26.41331357003057,12.11064624786377,12.402706146240234,nan,nan,25.893400071699986,8.18432903289795,7.939292907714844,-0.5199134983305846,-3.9263172149658203,-4.463413238525391
adaptive_shard_00001.pt:92,clean,shuffled,26.41331357003057,12.11064624786377,12.402706146240234,nan,nan,26.074433237053153,8.136489868164062,7.8257927894592285,-0.3388803329774177,-3.974156379699707,-4.576913356781006
adaptive_shard_00001.pt:92,clean,predicted,26.41331357003057,12.11064624786377,12.402706146240234,nan,nan,25.9062625424872,8.187485694885254,7.945009231567383,-0.5070510275433691,-3.9231605529785156,-4.457696914672852
adaptive_shard_00001.pt:92,clean,oracle,26.41331357003057,12.11064624786377,12.402706146240234,nan,nan,25.899178161623876,8.190516471862793,7.951271057128906,-0.5141354084066947,-3.9201297760009766,-4.451435089111328
adaptive_shard_00001.pt:93,light,zero,24.430419458638557,14.444050788879395,15.853589057922363,nan,nan,24.20158829433444,11.97055435180664,13.423067092895508,-0.22883116430411832,-2.473496437072754,-2.4305219650268555
adaptive_shard_00001.pt:93,light,shuffled,24.430419458638557,14.444050788879395,15.853589057922363,nan,nan,24.20897198533558,11.971928596496582,13.427000045776367,-0.22144747330297676,-2.4721221923828125,-2.426589012145996
adaptive_shard_00001.pt:93,light,predicted,24.430419458638557,14.444050788879395,15.853589057922363,nan,nan,24.215266883728177,11.964897155761719,13.410515785217285,-0.21515257491038042,-2.479153633117676,-2.443073272705078
adaptive_shard_00001.pt:93,light,oracle,24.430419458638557,14.444050788879395,15.853589057922363,nan,nan,24.211031714061072,11.970728874206543,13.424692153930664,-0.21938774457748522,-2.4733219146728516,-2.428896903991699
adaptive_shard_00001.pt:94,medium,zero,22.586670327345782,12.514188766479492,12.872649192810059,nan,nan,22.73097637621422,12.96573257446289,14.136499404907227,0.14430604886843668,0.45154380798339844,1.263850212097168
adaptive_shard_00001.pt:94,medium,shuffled,22.586670327345782,12.514188766479492,12.872649192810059,nan,nan,22.738184513125233,12.96658706665039,14.138062477111816,0.15151418577945108,0.45239830017089844,1.2654132843017578
adaptive_shard_00001.pt:94,medium,predicted,22.586670327345782,12.514188766479492,12.872649192810059,nan,nan,22.738890589383214,12.962888717651367,14.131237983703613,0.15222026203743155,0.448699951171875,1.2585887908935547
adaptive_shard_00001.pt:94,medium,oracle,22.586670327345782,12.514188766479492,12.872649192810059,nan,nan,22.737325622107637,12.967567443847656,14.139886856079102,0.15065529476185446,0.45337867736816406,1.267237663269043
adaptive_shard_00001.pt:95,heavy,zero,16.764891368140173,16.339994430541992,17.036136627197266,nan,nan,16.75397512673249,15.310906410217285,16.06396484375,-0.010916241407681326,-1.029088020324707,-0.9721717834472656
adaptive_shard_00001.pt:95,heavy,shuffled,16.764891368140173,16.339994430541992,17.036136627197266,nan,nan,16.757756931467554,15.312911987304688,16.066465377807617,-0.007134436672618705,-1.0270824432373047,-0.9696712493896484
adaptive_shard_00001.pt:95,heavy,predicted,16.764891368140173,16.339994430541992,17.036136627197266,nan,nan,16.768637801618183,15.337752342224121,16.08870506286621,0.0037464334780104025,-1.002242088317871,-0.9474315643310547
adaptive_shard_00001.pt:95,heavy,oracle,16.764891368140173,16.339994430541992,17.036136627197266,nan,nan,16.768723924958422,15.338031768798828,16.088956832885742,0.003832556818249344,-1.001962661743164,-0.9471797943115234
adaptive_shard_00002.pt:4,clean,zero,26.016798676759443,16.192007064819336,16.588640213012695,nan,nan,25.59628228853771,11.288764953613281,9.45922565460205,-0.4205163882217313,-4.903242111206055,-7.1294145584106445
adaptive_shard_00002.pt:4,clean,shuffled,26.016798676759443,16.192007064819336,16.588640213012695,nan,nan,25.751535895170452,11.298288345336914,9.480228424072266,-0.26526278158899075,-4.893718719482422,-7.10841178894043
adaptive_shard_00002.pt:4,clean,predicted,26.016798676759443,16.192007064819336,16.588640213012695,nan,nan,25.61625608481066,11.284882545471191,9.456979751586914,-0.4005425919487813,-4.9071245193481445,-7.131660461425781
adaptive_shard_00002.pt:4,clean,oracle,26.016798676759443,16.192007064819336,16.588640213012695,nan,nan,25.6155498923883,11.282377243041992,9.45525074005127,-0.4012487843711412,-4.909629821777344,-7.133389472961426
adaptive_shard_00002.pt:5,light,zero,25.37279540072271,18.21994972229004,20.114173889160156,nan,nan,25.211934723808014,14.931930541992188,14.792644500732422,-0.16086067691469452,-3.2880191802978516,-5.321529388427734
adaptive_shard_00002.pt:5,light,shuffled,25.37279540072271,18.21994972229004,20.114173889160156,nan,nan,25.23374190274399,14.926421165466309,14.788188934326172,-0.13905349797871835,-3.2935285568237305,-5.325984954833984
adaptive_shard_00002.pt:5,light,predicted,25.37279540072271,18.21994972229004,20.114173889160156,nan,nan,25.228232561666836,14.936511993408203,14.798678398132324,-0.14456283905587242,-3.283437728881836,-5.315495491027832
adaptive_shard_00002.pt:5,light,oracle,25.37279540072271,18.21994972229004,20.114173889160156,nan,nan,25.229068990371438,14.925230026245117,14.786561012268066,-0.14372641035127032,-3.294719696044922,-5.32761287689209
adaptive_shard_00002.pt:6,medium,zero,25.571714214688512,15.133769989013672,15.586050033569336,nan,nan,25.803007495420857,15.284732818603516,15.045673370361328,0.2312932807323449,0.15096282958984375,-0.5403766632080078
adaptive_shard_00002.pt:6,medium,shuffled,25.571714214688512,15.133769989013672,15.586050033569336,nan,nan,25.83217003126776,15.286971092224121,15.055587768554688,0.260455816579249,0.15320110321044922,-0.5304622650146484
adaptive_shard_00002.pt:6,medium,predicted,25.571714214688512,15.133769989013672,15.586050033569336,nan,nan,25.82906482860095,15.28410816192627,15.048354148864746,0.2573506139124362,0.15033817291259766,-0.5376958847045898
adaptive_shard_00002.pt:6,medium,oracle,25.571714214688512,15.133769989013672,15.586050033569336,nan,nan,25.83217003126776,15.286971092224121,15.055587768554688,0.260455816579249,0.15320110321044922,-0.5304622650146484
adaptive_shard_00002.pt:7,heavy,zero,20.095693822678072,14.340049743652344,13.826431274414062,nan,nan,20.20155928838959,14.873144149780273,14.074247360229492,0.105865465711517,0.5330944061279297,0.2478160858154297
adaptive_shard_00002.pt:7,heavy,shuffled,20.095693822678072,14.340049743652344,13.826431274414062,nan,nan,20.208902988931673,14.873226165771484,14.07284927368164,0.11320916625360056,0.5331764221191406,0.24641799926757812
adaptive_shard_00002.pt:7,heavy,predicted,20.095693822678072,14.340049743652344,13.826431274414062,nan,nan,20.222922887669064,14.835444450378418,14.069192886352539,0.12722906499099196,0.4953947067260742,0.24276161193847656
adaptive_shard_00002.pt:7,heavy,oracle,20.095693822678072,14.340049743652344,13.826431274414062,nan,nan,20.222674784263667,14.836386680603027,14.069218635559082,0.1269809615855948,0.4963369369506836,0.24278736114501953
adaptive_shard_00002.pt:40,clean,zero,23.715407886533054,10.648387908935547,10.350049018859863,nan,nan,23.271159789312502,6.566586494445801,6.434174060821533,-0.4442480972205516,-4.081801414489746,-3.91587495803833
adaptive_shard_00002.pt:40,clean,shuffled,23.715407886533054,10.648387908935547,10.350049018859863,nan,nan,23.31783899941952,6.577840328216553,6.43428897857666,-0.39756888711353255,-4.070547580718994,-3.915760040283203
adaptive_shard_00002.pt:40,clean,predicted,23.715407886533054,10.648387908935547,10.350049018859863,nan,nan,23.302966957517718,6.570522785186768,6.438592433929443,-0.4124409290153359,-4.077865123748779,-3.91145658493042
adaptive_shard_00002.pt:40,clean,oracle,23.715407886533054,10.648387908935547,10.350049018859863,nan,nan,23.31308280554755,6.571855068206787,6.441840171813965,-0.4023250809855057,-4.07653284072876,-3.9082088470458984
adaptive_shard_00002.pt:41,light,zero,21.052123412872202,11.801362991333008,12.67045783996582,nan,nan,21.015379759249093,9.59430980682373,10.917451858520508,-0.03674365362310894,-2.2070531845092773,-1.7530059814453125
adaptive_shard_00002.pt:41,light,shuffled,21.052123412872202,11.801362991333008,12.67045783996582,nan,nan,21.099067913956592,9.605685234069824,10.845208168029785,0.046944501084389856,-2.1956777572631836,-1.8252496719360352
adaptive_shard_00002.pt:41,light,predicted,21.052123412872202,11.801362991333008,12.67045783996582,nan,nan,21.01913940058425,9.595305442810059,10.908860206604004,-0.032984012287951,-2.206057548522949,-1.7615976333618164
adaptive_shard_00002.pt:41,light,oracle,21.052123412872202,11.801362991333008,12.67045783996582,nan,nan,21.03473943227954,9.595297813415527,10.92101764678955,-0.017383980592661885,-2.2060651779174805,-1.7494401931762695
adaptive_shard_00002.pt:42,medium,zero,19.083901453848686,13.060620307922363,13.679698944091797,nan,nan,19.084241188612136,12.231403350830078,13.922372817993164,0.00033973476345039444,-0.8292169570922852,0.2426738739013672
adaptive_shard_00002.pt:42,medium,shuffled,19.083901453848686,13.060620307922363,13.679698944091797,nan,nan,19.093591493371434,12.231538772583008,13.92192554473877,0.009690039522748606,-0.8290815353393555,0.24222660064697266
adaptive_shard_00002.pt:42,medium,predicted,19.083901453848686,13.060620307922363,13.679698944091797,nan,nan,19.09369972130542,12.232867240905762,13.920543670654297,0.009798267456734067,-0.8277530670166016,0.2408447265625
adaptive_shard_00002.pt:42,medium,oracle,19.083901453848686,13.060620307922363,13.679698944091797,nan,nan,19.093591493371434,12.231538772583008,13.92192554473877,0.009690039522748606,-0.8290815353393555,0.24222660064697266
adaptive_shard_00002.pt:43,heavy,zero,14.963406543655944,14.365139961242676,14.817743301391602,nan,nan,15.015020724594292,13.009599685668945,13.859587669372559,0.05161418093834769,-1.3555402755737305,-0.958155632019043
adaptive_shard_00002.pt:43,heavy,shuffled,14.963406543655944,14.365139961242676,14.817743301391602,nan,nan,15.022451828461548,13.012030601501465,13.861653327941895,0.059045284805604226,-1.353109359741211,-0.956089973449707
adaptive_shard_00002.pt:43,heavy,predicted,14.963406543655944,14.365139961242676,14.817743301391602,nan,nan,15.028770461163694,13.050030708312988,13.875811576843262,0.06536391750774939,-1.3151092529296875,-0.9419317245483398
adaptive_shard_00002.pt:43,heavy,oracle,14.963406543655944,14.365139961242676,14.817743301391602,nan,nan,15.028789690232207,13.050159454345703,13.87586784362793,0.06538314657626287,-1.3149805068969727,-0.9418754577636719
adaptive_shard_00002.pt:72,clean,zero,23.46623859436687,9.511873245239258,9.480996131896973,nan,nan,23.113980734812674,6.442779541015625,5.831963539123535,-0.35225785955419653,-3.069093704223633,-3.6490325927734375
adaptive_shard_00002.pt:72,clean,shuffled,23.46623859436687,9.511873245239258,9.480996131896973,nan,nan,23.317983890996153,6.519477844238281,5.894721984863281,-0.14825470337071778,-2.9923954010009766,-3.5862741470336914
adaptive_shard_00002.pt:72,clean,predicted,23.46623859436687,9.511873245239258,9.480996131896973,nan,nan,23.120615083821168,6.443812847137451,5.8336968421936035,-0.3456235105457033,-3.0680603981018066,-3.647299289703369
adaptive_shard_00002.pt:72,clean,oracle,23.46623859436687,9.511873245239258,9.480996131896973,nan,nan,23.114426519459723,6.442931652069092,5.833545207977295,-0.35181207490714783,-3.068941593170166,-3.6474509239196777
adaptive_shard_00002.pt:73,light,zero,16.049502161203787,13.320977210998535,15.991722106933594,nan,nan,16.126260008203733,11.455190658569336,13.356437683105469,0.07675784699994637,-1.8657865524291992,-2.635284423828125
adaptive_shard_00002.pt:73,light,shuffled,16.049502161203787,13.320977210998535,15.991722106933594,nan,nan,16.150296309040048,11.481313705444336,13.367685317993164,0.10079414783626106,-1.8396635055541992,-2.6240367889404297
adaptive_shard_00002.pt:73,light,predicted,16.049502161203787,13.320977210998535,15.991722106933594,nan,nan,16.127188124899202,11.453457832336426,13.354698181152344,0.0776859636954157,-1.8675193786621094,-2.63702392578125
adaptive_shard_00002.pt:73,light,oracle,16.049502161203787,13.320977210998535,15.991722106933594,nan,nan,16.127584362727042,11.452333450317383,13.352972030639648,0.07808220152325518,-1.8686437606811523,-2.6387500762939453
adaptive_shard_00002.pt:74,medium,zero,7.045112222745726,14.036253929138184,15.39621353149414,nan,nan,7.155928113483942,14.372764587402344,16.02339744567871,0.1108158907382153,0.33651065826416016,0.6271839141845703
adaptive_shard_00002.pt:74,medium,shuffled,7.045112222745726,14.036253929138184,15.39621353149414,nan,nan,7.154973388495157,14.369952201843262,16.02020835876465,0.10986116574943061,0.3336982727050781,0.6239948272705078
adaptive_shard_00002.pt:74,medium,predicted,7.045112222745726,14.036253929138184,15.39621353149414,nan,nan,7.154912378737497,14.370695114135742,16.020431518554688,0.10980015599177051,0.3344411849975586,0.6242179870605469
adaptive_shard_00002.pt:74,medium,oracle,7.045112222745726,14.036253929138184,15.39621353149414,nan,nan,7.154339805477629,14.369604110717773,16.019367218017578,0.10922758273190247,0.33335018157958984,0.6231536865234375
adaptive_shard_00002.pt:75,heavy,zero,7.4919275472114695,13.624129295349121,14.167668342590332,nan,nan,7.5464191241876355,13.962695121765137,14.735368728637695,0.05449157697616602,0.3385658264160156,0.5677003860473633
adaptive_shard_00002.pt:75,heavy,shuffled,7.4919275472114695,13.624129295349121,14.167668342590332,nan,nan,7.546193405647407,13.95656967163086,14.727779388427734,0.05426585843593745,0.3324403762817383,0.5601110458374023
adaptive_shard_00002.pt:75,heavy,predicted,7.4919275472114695,13.624129295349121,14.167668342590332,nan,nan,7.544185387316472,13.92321491241455,14.68710994720459,0.05225784010500245,0.2990856170654297,0.5194416046142578
adaptive_shard_00002.pt:75,heavy,oracle,7.4919275472114695,13.624129295349121,14.167668342590332,nan,nan,7.544206487398037,13.923531532287598,14.687488555908203,0.05227894018656709,0.29940223693847656,0.5198202133178711
adaptive_shard_00002.pt:88,clean,zero,16.733401614298895,11.190496444702148,11.26935863494873,nan,nan,16.90299403355448,8.544000625610352,7.79238224029541,0.16959241925558644,-2.646495819091797,-3.4769763946533203
adaptive_shard_00002.pt:88,clean,shuffled,16.733401614298895,11.190496444702148,11.26935863494873,nan,nan,16.904819131744638,8.544426918029785,7.797400951385498,0.17141751744574307,-2.6460695266723633,-3.4719576835632324
adaptive_shard_00002.pt:88,clean,predicted,16.733401614298895,11.190496444702148,11.26935863494873,nan,nan,16.90489318080435,8.54389762878418,7.795130729675293,0.1714915665054555,-2.6465988159179688,-3.4742279052734375
