sample_id,shard_file,offset,severity,noise_target,snr_target,bandwidth_target,bit_target,method,pesq,stoi,estoi,si_sdr,lsd,hf_lsd,delta_stoi_vs_base,delta_estoi_vs_base,delta_si_sdr_vs_base,delta_lsd_vs_base,delta_hf_lsd_vs_base
adaptive_shard_00001.pt:86,adaptive_shard_00001.pt,86,medium,1.0,24.82425308227539,2,1,v2,nan,nan,nan,19.565140028972685,11.192643165588379,12.280932426452637,nan,nan,-0.24445700604450593,-0.7154254913330078,0.1434173583984375
adaptive_shard_00001.pt:87,adaptive_shard_00001.pt,87,heavy,1.0,6.689172744750977,2,3,degraded,nan,nan,nan,6.506305493049678,46.21604537963867,51.980743408203125,nan,nan,-8.965450540423962,32.727158546447754,38.80681228637695
adaptive_shard_00001.pt:87,adaptive_shard_00001.pt,87,heavy,1.0,6.689172744750977,2,3,base,nan,nan,nan,15.47175603347364,13.488886833190918,13.173931121826172,nan,nan,0.0,0.0,0.0
adaptive_shard_00001.pt:87,adaptive_shard_00001.pt,87,heavy,1.0,6.689172744750977,2,3,v1,nan,nan,nan,15.550032312947433,12.154008865356445,12.18791675567627,nan,nan,0.07827627947379234,-1.3348779678344727,-0.9860143661499023
adaptive_shard_00001.pt:87,adaptive_shard_00001.pt,87,heavy,1.0,6.689172744750977,2,3,v2,nan,nan,nan,15.289382230826261,12.167638778686523,12.210994720458984,nan,nan,-0.1823738026473798,-1.3212480545043945,-0.9629364013671875
adaptive_shard_00001.pt:92,adaptive_shard_00001.pt,92,clean,0.0,0.0,0,0,degraded,nan,nan,nan,108.59725250207553,9.587250709533691,9.587172508239746,nan,nan,82.18393893204497,-2.523395538330078,-2.8744401931762695
adaptive_shard_00001.pt:92,adaptive_shard_00001.pt,92,clean,0.0,0.0,0,0,base,nan,nan,nan,26.41331357003057,12.11064624786377,12.461612701416016,nan,nan,0.0,0.0,0.0
adaptive_shard_00001.pt:92,adaptive_shard_00001.pt,92,clean,0.0,0.0,0,0,v1,nan,nan,nan,25.899178161623873,8.190516471862793,8.004868507385254,nan,nan,-0.5141354084066982,-3.9201297760009766,-4.456744194030762
adaptive_shard_00001.pt:92,adaptive_shard_00001.pt,92,clean,0.0,0.0,0,0,v2,nan,nan,nan,26.071894257100166,7.8784918785095215,6.241896629333496,nan,nan,-0.3414193129304053,-4.232154369354248,-6.2197160720825195
adaptive_shard_00001.pt:93,adaptive_shard_00001.pt,93,light,0.0,0.0,1,1,degraded,nan,nan,nan,28.83345594984089,16.932987213134766,18.284168243408203,nan,nan,4.403036491202332,2.488936424255371,2.123983383178711
adaptive_shard_00001.pt:93,adaptive_shard_00001.pt,93,light,0.0,0.0,1,1,base,nan,nan,nan,24.430419458638557,14.444050788879395,16.160184860229492,nan,nan,0.0,0.0,0.0
adaptive_shard_00001.pt:93,adaptive_shard_00001.pt,93,light,0.0,0.0,1,1,v1,nan,nan,nan,24.211031714061072,11.970728874206543,13.836917877197266,nan,nan,-0.21938774457748522,-2.4733219146728516,-2.3232669830322266
adaptive_shard_00001.pt:93,adaptive_shard_00001.pt,93,light,0.0,0.0,1,1,v2,nan,nan,nan,24.275483477545635,12.885782241821289,15.387384414672852,nan,nan,-0.1549359810929225,-1.5582685470581055,-0.7728004455566406
adaptive_shard_00001.pt:94,adaptive_shard_00001.pt,94,medium,1.0,23.18776512145996,2,1,degraded,nan,nan,nan,20.807670476558094,35.55637741088867,39.66460418701172,nan,nan,-1.7789998507876845,23.04218864440918,26.738447189331055
adaptive_shard_00001.pt:94,adaptive_shard_00001.pt,94,medium,1.0,23.18776512145996,2,1,base,nan,nan,nan,22.58667032734578,12.514188766479492,12.926156997680664,nan,nan,0.0,0.0,0.0
adaptive_shard_00001.pt:94,adaptive_shard_00001.pt,94,medium,1.0,23.18776512145996,2,1,v1,nan,nan,nan,22.737325622107633,12.967567443847656,14.219239234924316,nan,nan,0.15065529476185446,0.45337867736816406,1.2930822372436523
adaptive_shard_00001.pt:94,adaptive_shard_00001.pt,94,medium,1.0,23.18776512145996,2,1,v2,nan,nan,nan,22.476211246029404,12.47008991241455,13.198967933654785,nan,nan,-0.11045908131637461,-0.044098854064941406,0.2728109359741211
adaptive_shard_00001.pt:95,adaptive_shard_00001.pt,95,heavy,1.0,5.22019100189209,2,3,degraded,nan,nan,nan,5.16593139775533,50.744781494140625,55.980899810791016,nan,nan,-11.59895997038484,34.40478706359863,38.932024002075195
adaptive_shard_00001.pt:95,adaptive_shard_00001.pt,95,heavy,1.0,5.22019100189209,2,3,base,nan,nan,nan,16.76489136814017,16.339994430541992,17.04887580871582,nan,nan,0.0,0.0,0.0
adaptive_shard_00001.pt:95,adaptive_shard_00001.pt,95,heavy,1.0,5.22019100189209,2,3,v1,nan,nan,nan,16.768723924958422,15.338031768798828,16.09918975830078,nan,nan,0.003832556818252897,-1.001962661743164,-0.9496860504150391
adaptive_shard_00001.pt:95,adaptive_shard_00001.pt,95,heavy,1.0,5.22019100189209,2,3,v2,nan,nan,nan,16.792233834996377,15.505436897277832,16.086578369140625,nan,nan,0.027342466856207892,-0.8345575332641602,-0.9622974395751953
adaptive_shard_00002.pt:4,adaptive_shard_00002.pt,4,clean,0.0,0.0,0,0,degraded,nan,nan,nan,99.76908771952381,4.533595561981201,4.533548355102539,nan,nan,73.75228904276436,-11.658411502838135,-12.027568817138672
adaptive_shard_00002.pt:4,adaptive_shard_00002.pt,4,clean,0.0,0.0,0,0,base,nan,nan,nan,26.016798676759446,16.192007064819336,16.56111717224121,nan,nan,0.0,0.0,0.0
