sample_id,shard_file,offset,severity,noise_target,snr_target,bandwidth_target,bit_target,method,pesq,stoi,estoi,si_sdr,lsd,hf_lsd,delta_stoi_vs_base,delta_estoi_vs_base,delta_si_sdr_vs_base,delta_lsd_vs_base,delta_hf_lsd_vs_base
adaptive_shard_00065.pt:239,adaptive_shard_00065.pt,239,heavy,1.0,7.688761234283447,2,3,degraded,nan,0.27941775973228283,0.14202470246543022,7.108340042794089,52.36658477783203,56.161251068115234,0.03342968408983285,0.02030663639130245,-8.46019630477268,36.362335205078125,39.24313735961914
adaptive_shard_00065.pt:239,adaptive_shard_00065.pt,239,heavy,1.0,7.688761234283447,2,3,base,nan,0.24598807564244998,0.12171806607412777,15.56853634756677,16.004249572753906,16.918113708496094,0.0,0.0,0.0,0.0,0.0
adaptive_shard_00065.pt:239,adaptive_shard_00065.pt,239,heavy,1.0,7.688761234283447,2,3,v1_s0p75,nan,0.24687312656110952,0.12162162924192486,15.695793671148802,14.880176544189453,15.719253540039062,0.0008850509186595357,-9.64368322029091e-05,0.12725732358203246,-1.1240730285644531,-1.1988601684570312
adaptive_shard_00065.pt:240,adaptive_shard_00065.pt,240,clean,0.0,0.0,0,0,degraded,nan,0.9999999999928477,0.9999999999899142,108.57142045425412,8.274748802185059,8.274728775024414,0.13592134432903136,0.16904849058687021,88.90413655054357,-3.63895320892334,-3.749277114868164
adaptive_shard_00065.pt:240,adaptive_shard_00065.pt,240,clean,0.0,0.0,0,0,base,nan,0.8640786556638164,0.830951509403044,19.667283903710562,11.913702011108398,12.024005889892578,0.0,0.0,0.0,0.0,0.0
adaptive_shard_00065.pt:240,adaptive_shard_00065.pt,240,clean,0.0,0.0,0,0,v1_s0p75,nan,0.8633961192610824,0.8222227340469741,19.718365614746933,7.741705894470215,5.997331142425537,-0.0006825364027339687,-0.008728775356069862,0.05108171103637105,-4.171996116638184,-6.026674747467041
adaptive_shard_00065.pt:241,adaptive_shard_00065.pt,241,light,0.0,0.0,1,1,degraded,nan,0.9564380899117072,0.9309359216130567,23.00697668592692,13.033331871032715,14.894143104553223,0.12367176140869596,0.15076257880215427,5.657578809698446,-1.9104738235473633,-2.1257448196411133
adaptive_shard_00065.pt:241,adaptive_shard_00065.pt,241,light,0.0,0.0,1,1,base,nan,0.8327663285030112,0.7801733428109024,17.349397876228473,14.943805694580078,17.019887924194336,0.0,0.0,0.0,0.0,0.0
adaptive_shard_00065.pt:241,adaptive_shard_00065.pt,241,light,0.0,0.0,1,1,v1_s0p75,nan,0.8320192831426717,0.7727738963452698,17.420946082362438,11.195314407348633,11.471672058105469,-0.0007470453603395377,-0.00739944646563262,0.07154820613396495,-3.7484912872314453,-5.548215866088867
adaptive_shard_00065.pt:242,adaptive_shard_00065.pt,242,medium,1.0,22.40255355834961,2,1,degraded,nan,0.6199722430483677,0.4561064968351041,15.63846621692544,31.04643440246582,35.42731475830078,-0.00708422787202545,0.009703940421752433,0.0626199886776817,17.27975559234619,21.45146083831787
