sample_id,severity,method,pesq,stoi,estoi,si_sdr,lsd,hf_lsd
test_0000_clean,clean,degraded,4.642867565155029,0.9997293106288248,0.9996448642971586,82.36954589836068,5.98291015625,5.98610782623291
test_0000_clean,clean,base,3.2538626194000244,0.8963729537839652,0.883424657247773,18.980873662435346,11.12756061553955,11.294855117797852
test_0000_clean,clean,edcr_predicted_0p75,3.220414876937866,0.895036636915129,0.875794556168072,19.069492922101887,6.057674407958984,4.996716022491455
test_0000_clean,clean,fullsubnet_plus,4.141694068908691,0.9915432041463261,0.9763513684092159,26.518894151553717,4.052960395812988,4.056503772735596
test_0000_clean,clean,mpsenet_vb,4.537272930145264,0.9712941524528074,0.9487929316448642,28.061578908316058,5.364560127258301,5.4465250968933105
test_0000_light,light,degraded,3.593959331512451,0.9145115858711532,0.8942827912203097,23.122349556309267,12.736407279968262,14.555673599243164
test_0000_light,light,base,3.695143461227417,0.8661323773484682,0.8231473762603583,19.002813975183063,14.398263931274414,17.346492767333984
test_0000_light,light,edcr_predicted_0p75,3.642415761947632,0.8640449574975636,0.8164609275679598,19.17109203402864,11.163508415222168,12.768482208251953
test_0000_light,light,fullsubnet_plus,3.4379141330718994,0.9062265971037702,0.8681936456140145,19.64229328748147,13.347468376159668,16.93375587463379
test_0000_light,light,mpsenet_vb,3.726708173751831,0.9071244874698879,0.8731362870028315,21.84106856415706,11.566109657287598,13.470532417297363
test_0000_medium,medium,degraded,1.3290330171585083,0.6835951103914479,0.5405271217498158,14.373915645208895,33.72190856933594,37.572811126708984
test_0000_medium,medium,base,2.5253546237945557,0.7223635328973396,0.566989787304618,16.694698005588936,12.87896728515625,13.902152061462402
test_0000_medium,medium,edcr_predicted_0p75,2.428241729736328,0.7215783635833529,0.5657383356515985,16.85623473411926,13.250638008117676,14.47005844116211
test_0000_medium,medium,fullsubnet_plus,2.1682753562927246,0.7096989844187792,0.6045711260907637,16.386841249613987,13.953498840332031,15.94823169708252
test_0000_medium,medium,mpsenet_vb,2.2083749771118164,0.6736554480433248,0.5847996248770769,17.20150779875212,16.37777328491211,18.059803009033203
test_0000_heavy,heavy,degraded,1.1085057258605957,0.6475948126966972,0.45310193593003306,6.900801085263575,41.76057434082031,45.982662200927734
test_0000_heavy,heavy,base,1.8381166458129883,0.6379863774677293,0.5126100299678165,14.511138079945987,14.015371322631836,14.830924034118652
test_0000_heavy,heavy,edcr_predicted_0p75,1.8254698514938354,0.6383534810601963,0.5135003708981365,14.619689615980437,13.928545951843262,14.785337448120117
test_0000_heavy,heavy,fullsubnet_plus,1.7816636562347412,0.6640626141340225,0.5512192330418508,14.609783992367086,16.80375099182129,19.056488037109375
test_0000_heavy,heavy,mpsenet_vb,1.695695161819458,0.6562243189667123,0.5153934002505093,14.165908060864963,21.314266204833984,22.307241439819336
test_0001_clean,clean,degraded,4.643493175506592,0.9999870290729945,0.9999305252687255,84.12819999075255,7.727883815765381,7.74686336517334
test_0001_clean,clean,base,3.7809808254241943,0.9183950129608348,0.8915922621175425,22.70664102578522,10.728407859802246,10.942596435546875
test_0001_clean,clean,edcr_predicted_0p75,3.805117607116699,0.9155431606271588,0.8746095038772524,22.682207544815647,6.1648945808410645,5.801009178161621
test_0001_clean,clean,fullsubnet_plus,4.586528301239014,0.9988134986740598,0.9966869667196162,38.3989459478586,5.484853744506836,5.419670104980469
test_0001_clean,clean,mpsenet_vb,4.590010643005371,0.9910135970467329,0.9752344848925238,31.09617121173428,7.163283348083496,7.248668193817139
test_0001_light,light,degraded,2.920844078063965,0.8709398283849362,0.7929740638415239,32.944928549256055,15.741643905639648,16.852771759033203
test_0001_light,light,base,3.5924324989318848,0.8412862428892194,0.7661441870388085,23.532815518692452,12.930366516113281,14.843091011047363
test_0001_light,light,edcr_predicted_0p75,3.573885679244995,0.8384251975539263,0.7530292984413716,23.606348993708096,10.427482604980469,11.80421257019043
test_0001_light,light,fullsubnet_plus,3.2750535011291504,0.8591871886741286,0.7941293711796577,31.155867028900257,11.148422241210938,11.598663330078125
test_0001_light,light,mpsenet_vb,3.1846792697906494,0.8562006287148953,0.79053411534441,29.256763162559338,14.053885459899902,14.960649490356445
test_0001_medium,medium,degraded,1.3560653924942017,0.7115409993071232,0.5354824081527988,15.832138608422774,35.53771209716797,40.23093795776367
test_0001_medium,medium,base,2.477065324783325,0.732691367386163,0.6044485626154501,21.993422956415753,12.454304695129395,13.068020820617676
test_0001_medium,medium,edcr_predicted_0p75,2.422424793243408,0.7341280927130618,0.6059760231504785,22.128357864330997,12.804972648620605,13.593511581420898
test_0001_medium,medium,fullsubnet_plus,2.3039371967315674,0.7479692543738654,0.6498056564735136,22.403498021340837,13.198259353637695,14.7967529296875
test_0001_medium,medium,mpsenet_vb,1.9951183795928955,0.7381271460463665,0.6075573444296398,20.683916636359427,18.099227905273438,19.965116500854492
test_0001_heavy,heavy,degraded,1.149590253829956,0.6136796759204065,0.3845453151111757,6.845058698803607,43.57634353637695,48.983516693115234
test_0001_heavy,heavy,base,2.0107011795043945,0.6720702006221105,0.5044840312082874,16.68677485990726,13.380943298339844,13.761372566223145
test_0001_heavy,heavy,edcr_predicted_0p75,1.9757487773895264,0.6725989585369583,0.5038715303523857,16.713677896249003,13.302626609802246,13.606864929199219
test_0001_heavy,heavy,fullsubnet_plus,1.8934128284454346,0.6851698448139483,0.5341084617504617,17.260570407126373,16.138408660888672,18.24425506591797
test_0001_heavy,heavy,mpsenet_vb,1.5390349626541138,0.6745630929890187,0.4724576966922307,15.325848046348113,21.793668746948242,24.07965660095215
test_0002_clean,clean,degraded,4.641562461853027,0.9999999770016357,0.9999998348435313,77.50091865820932,1.0549290180206299,1.1459110975265503
test_0002_clean,clean,base,3.810199022293091,0.9948309832830634,0.9873742441920931,26.48548427357181,7.655450344085693,7.386465549468994
test_0002_clean,clean,edcr_predicted_0p75,3.8336219787597656,0.9948305083586324,0.9878245648768813,25.946052974449493,7.721804141998291,6.82219934463501
test_0002_clean,clean,fullsubnet_plus,4.621535778045654,0.9999848155217697,0.9999466593486621,40.54926585726634,2.3349881172180176,2.6323602199554443
test_0002_clean,clean,mpsenet_vb,4.581732273101807,0.9999246217432133,0.9997881736138619,32.148888842688265,2.320096015930176,2.7814137935638428
test_0002_light,light,degraded,3.064997673034668,0.9998643729028971,0.9988527764019879,26.17626273160711,10.561800003051758,12.930215835571289
test_0002_light,light,base,3.3557090759277344,0.995902874194356,0.9842999013654633,23.723573349493677,14.657219886779785,17.70391273498535
test_0002_light,light,edcr_predicted_0p75,3.313993453979492,0.995942284958646,0.9853459529006305,23.7061499025034,13.338068962097168,15.164734840393066
test_0002_light,light,fullsubnet_plus,3.5710535049438477,0.9998230077734952,0.9987975138266827,25.756779557671102,10.969612121582031,14.089092254638672
test_0002_light,light,mpsenet_vb,3.3266937732696533,0.9996448542126156,0.9982254792586795,24.991121617714708,10.156216621398926,12.477203369140625
test_0002_medium,medium,degraded,1.2820770740509033,0.9681383141091849,0.8349389389730596,14.267578986976757,24.419178009033203,28.70720863342285
test_0002_medium,medium,base,2.212027072906494,0.9672804466458425,0.8599523836632273,16.465779832589533,16.918909072875977,19.772062301635742
test_0002_medium,medium,edcr_predicted_0p75,2.2096569538116455,0.967612187497887,0.8617564424214494,16.492501755049734,17.77223777770996,20.372800827026367
test_0002_medium,medium,fullsubnet_plus,2.2059459686279297,0.9750403307384226,0.8901019622623538,16.55814528262398,17.48906135559082,20.475357055664062
test_0002_medium,medium,mpsenet_vb,1.9912896156311035,0.9719222049235735,0.8672858683466836,16.023277835644553,14.038150787353516,16.326217651367188
test_0002_heavy,heavy,degraded,1.0780034065246582,0.8798016110923822,0.5590964312400325,5.903922993954016,32.733768463134766,37.39047622680664
test_0002_heavy,heavy,base,1.6875251531600952,0.9284731463584596,0.7296071464093526,13.829421574751438,16.274089813232422,17.680696487426758
test_0002_heavy,heavy,edcr_predicted_0p75,1.696126937866211,0.9289072788367364,0.7309200533885772,13.80904913733958,17.17355728149414,18.469308853149414
test_0002_heavy,heavy,fullsubnet_plus,1.739256739616394,0.9452605749482241,0.7798022312551499,13.955250995500775,16.55838394165039,18.759933471679688
test_0002_heavy,heavy,mpsenet_vb,1.4184508323669434,0.9331021813117675,0.7200517047721671,11.702825798462666,16.852886199951172,19.2703857421875
test_0003_clean,clean,degraded,4.643793106079102,0.9999784088679571,0.9999513702586208,82.2759170882658,8.889503479003906,8.902382850646973
test_0003_clean,clean,base,3.994882345199585,0.9484501915744159,0.9368016253381599,23.77518921007079,9.874297142028809,9.916958808898926
test_0003_clean,clean,edcr_predicted_0p75,4.100772380828857,0.9492045288274312,0.935292858659552,23.838776358849046,6.495450019836426,6.054447174072266
test_0003_clean,clean,fullsubnet_plus,4.608355522155762,0.9984126693937534,0.9966647055901685,36.111924982011914,6.256682395935059,6.0240325927734375
test_0003_clean,clean,mpsenet_vb,4.522819519042969,0.9865086833111808,0.9668925135987522,28.5934717603077,7.748222827911377,7.84429407119751
test_0003_light,light,degraded,3.4971704483032227,0.9579948352142911,0.9428814308754163,26.36081904186657,13.643494606018066,14.433171272277832
test_0003_light,light,base,4.049401760101318,0.9198171445696751,0.9058344427608847,21.888093805467182,12.052255630493164,14.013965606689453
test_0003_light,light,edcr_predicted_0p75,4.018399238586426,0.9201191404354498,0.9054073035149584,21.999386677345008,9.100293159484863,10.064537048339844
test_0003_light,light,fullsubnet_plus,3.8997268676757812,0.9614476283196037,0.9424492618093919,23.546657961559813,10.672993659973145,12.365699768066406
test_0003_light,light,mpsenet_vb,4.019827365875244,0.9479105511313856,0.9301847975224641,24.40722127324319,11.75153636932373,12.70658016204834
test_0003_medium,medium,degraded,1.234938144683838,0.8374684798967479,0.7240889438594126,13.19983701776585,36.9505729675293,41.223655700683594
test_0003_medium,medium,base,2.674604892730713,0.846628402311476,0.7963468847317544,16.035704805433898,12.41222095489502,12.802660942077637
test_0003_medium,medium,edcr_predicted_0p75,2.5662894248962402,0.847069314678612,0.796286428811778,16.1204553691771,11.944031715393066,12.894326210021973
test_0003_medium,medium,fullsubnet_plus,2.261751174926758,0.8591810768128262,0.793506072683234,15.909010514322874,13.908427238464355,15.79159164428711
test_0003_medium,medium,mpsenet_vb,2.216198444366455,0.8675594378815266,0.7815947342636542,16.27973195923033,18.84965705871582,20.297542572021484
test_0003_heavy,heavy,degraded,1.0372953414916992,0.778264609517275,0.5940682279509666,5.281429975310987,44.536014556884766,49.36231231689453
test_0003_heavy,heavy,base,1.858705759048462,0.80195700890414,0.7125675938949064,13.41611454103672,14.2047758102417,14.399637222290039
test_0003_heavy,heavy,edcr_predicted_0p75,1.8395812511444092,0.8022852724576188,0.7105455746855528,13.410775894818691,13.47916316986084,13.868091583251953
test_0003_heavy,heavy,fullsubnet_plus,1.8622422218322754,0.8150050293678025,0.7512983701231235,13.609919807337462,17.397857666015625,19.645681381225586
test_0003_heavy,heavy,mpsenet_vb,1.1894687414169312,0.8049920782671806,0.6839687219851457,12.859539926896009,23.441781997680664,24.749725341796875
test_0004_clean,clean,degraded,4.643676280975342,0.9998708098437383,0.9998032456516482,76.93378769497214,3.0073797702789307,3.084918737411499
test_0004_clean,clean,base,3.8773841857910156,0.9083257297630394,0.8534407628438008,18.509342114931403,11.96945571899414,11.777546882629395
test_0004_clean,clean,edcr_predicted_0p75,3.892651081085205,0.9072677376383846,0.844592559160189,18.997387903408274,8.896200180053711,7.421526908874512
test_0004_clean,clean,fullsubnet_plus,4.5202956199646,0.997181688516502,0.9891295823850811,32.086240404715774,2.1588473320007324,2.346907138824463
test_0004_clean,clean,mpsenet_vb,4.545437812805176,0.9818455707406164,0.9500072418674462,26.90158240425766,3.3949215412139893,3.4675872325897217
test_0004_light,light,degraded,2.9028971195220947,0.910358654051402,0.8458644735856615,27.729627890711047,12.163867950439453,13.577199935913086
test_0004_light,light,base,3.247373104095459,0.8512870576529912,0.7628602041804792,17.97341966853193,15.119415283203125,17.422883987426758
test_0004_light,light,edcr_predicted_0p75,3.2528140544891357,0.8517100454671468,0.7583542836710009,18.408285378838027,12.483405113220215,13.032586097717285
test_0004_light,light,fullsubnet_plus,3.371082067489624,0.9239853733672733,0.8593458436783932,22.582353429034036,10.147866249084473,12.227774620056152
test_0004_light,light,mpsenet_vb,3.162720203399658,0.9114740848994101,0.8497623971782333,23.638551293830684,10.653047561645508,12.187029838562012
test_0004_medium,medium,degraded,1.6663321256637573,0.8222605908767342,0.6532964903656951,19.354234491019124,23.435728073120117,26.72319984436035
test_0004_medium,medium,base,2.60379695892334,0.8086620319555755,0.6389692801113219,17.26882248794076,15.84938907623291,18.102643966674805
test_0004_medium,medium,edcr_predicted_0p75,2.561140775680542,0.8086498041389323,0.6359596797682159,17.568197120117038,15.738475799560547,17.28402328491211
test_0004_medium,medium,fullsubnet_plus,2.7227630615234375,0.8643286661073621,0.7259126090205806,18.599456381475857,14.981269836425781,18.502878189086914
test_0004_medium,medium,mpsenet_vb,2.560346841812134,0.8522967198923992,0.6919309724571662,20.327570560422462,12.86939525604248,14.745075225830078
test_0004_heavy,heavy,degraded,1.125325322151184,0.7169877444395343,0.41619294072921986,5.327568808514776,37.29050827026367,41.30580520629883
test_0004_heavy,heavy,base,1.7445218563079834,0.728398036619823,0.5215792576258126,14.418587410702784,15.155136108398438,15.8795747756958
test_0004_heavy,heavy,edcr_predicted_0p75,1.7605869770050049,0.727557063366023,0.5197482703766717,14.539507842621086,15.620404243469238,16.254911422729492
test_0004_heavy,heavy,fullsubnet_plus,1.8080053329467773,0.7150725743949812,0.5720627027572301,14.521544221525236,16.169801712036133,17.943208694458008
test_0004_heavy,heavy,mpsenet_vb,1.7807080745697021,0.7132867826584531,0.5481260642450342,14.035566882643025,17.820520401000977,19.386972427368164
